dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.844486,5.950565,2.839789,1.276859,-1.530705,0.293585,6.193058
0.020000,2.869316,5.948362,2.864716,1.246360,-1.524958,0.287330,6.196351
0.020000,2.893547,5.946292,2.889035,1.215973,-1.519340,0.280883,6.199641
0.020000,2.917182,5.944352,2.912749,1.185695,-1.513870,0.273516,6.202924
0.020000,2.940221,5.942537,2.935860,1.155525,-1.508507,0.268139,6.206193
0.020000,2.962666,5.940842,2.958369,1.125459,-1.503293,0.260691,6.209445
0.020000,2.984519,5.939263,2.980279,1.095495,-1.498218,0.253772,6.212673
0.020000,3.005781,5.937795,3.001591,1.065630,-1.493268,0.247520,6.215874
0.020000,3.026453,5.936434,3.022309,1.035860,-1.488489,0.238930,6.219042
0.020000,3.046538,5.935176,3.042432,1.006184,-1.483789,0.235009,6.222172
0.020000,3.066035,5.934015,3.061964,0.976598,-1.479323,0.223297,6.225262
0.020000,3.084947,5.932947,3.080906,0.947100,-1.474901,0.221079,6.228305
0.020000,3.103274,5.931967,3.099260,0.917686,-1.470677,0.211192,6.231299
0.020000,3.121019,5.931072,3.117027,0.888354,-1.466607,0.203509,6.234239
0.020000,3.138182,5.930256,3.134209,0.859102,-1.462589,0.200906,6.237121
0.020000,3.154764,5.929515,3.150808,0.829925,-1.458861,0.186415,6.239942
0.020000,3.170766,5.928845,3.166824,0.800822,-1.455150,0.185565,6.242697
0.020000,3.186190,5.928241,3.182260,0.771790,-1.451617,0.176624,6.245384
0.020000,3.201037,5.927698,3.197116,0.742824,-1.448261,0.167798,6.248000
0.020000,3.215307,5.927214,3.211395,0.713924,-1.445020,0.162064,6.250541
0.020000,3.229002,5.926784,3.225096,0.685086,-1.441883,0.156832,6.253003
0.020000,3.242122,5.926403,3.238223,0.656308,-1.438926,0.147873,6.255385
0.020000,3.254670,5.926069,3.250774,0.627585,-1.436130,0.139806,6.257684
0.020000,3.266644,5.925777,3.262753,0.598917,-1.433437,0.134604,6.259896
0.020000,3.278048,5.925523,3.274159,0.570300,-1.430842,0.129792,6.262020
0.020000,3.288880,5.925305,3.284993,0.541731,-1.428451,0.119538,6.264053
0.020000,3.299142,5.925118,3.295257,0.513208,-1.426116,0.116721,6.265992
0.020000,3.308836,5.924961,3.304952,0.484728,-1.424039,0.103893,6.267836
0.020000,3.317961,5.924829,3.314078,0.456288,-1.421961,0.103899,6.269583
0.020000,3.326518,5.924719,3.322636,0.427886,-1.420109,0.092600,6.271231
0.020000,3.334508,5.924630,3.330626,0.399521,-1.418243,0.093284,6.272778
0.020000,3.341931,5.924558,3.338050,0.371188,-1.416671,0.078601,6.274222
0.020000,3.348788,5.924501,3.344907,0.342886,-1.415085,0.079274,6.275563
0.020000,3.355080,5.924457,3.351200,0.314612,-1.413727,0.067909,6.276798
0.020000,3.360808,5.924424,3.356927,0.286363,-1.412445,0.064096,6.277926
0.020000,3.365970,5.924399,3.362090,0.258138,-1.411235,0.060533,6.278947
0.020000,3.370569,5.924382,3.366688,0.229933,-1.410245,0.049500,6.279859
0.020000,3.374604,5.924370,3.370723,0.201749,-1.409234,0.050520,6.280662
0.020000,3.378075,5.924362,3.374195,0.173578,-1.408542,0.034592,6.281354
0.020000,3.380984,5.924358,3.377103,0.145423,-1.407750,0.039637,6.281935
0.020000,3.383329,5.924356,3.379449,0.117277,-1.407260,0.024463,6.282404
0.020000,3.385112,5.924354,3.381232,0.089144,-1.406695,0.028287,6.282761
0.020000,3.386333,5.924354,3.382452,0.061016,-1.406359,0.016787,6.283006
0.020000,3.386991,5.924354,3.383110,0.032894,-1.406099,0.013020,6.283138
0.020000,3.387203,5.924354,3.383322,0.010610,-1.114198,14.595010,6.283181
0.020000,3.387227,5.924354,3.383346,0.001193,-0.470850,32.167436,6.283185
0.020000,3.387227,5.924354,3.383346,0.000000,-0.059674,20.558805,6.283185
