dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.884229,5.534675,2.882761,1.237935,-1.521936,-0.000000,6.202924
0.020000,2.908608,5.532754,2.907215,1.207497,-1.521936,0.000000,6.206193
0.020000,2.932386,5.530959,2.931061,1.177058,-1.521936,0.000000,6.209445
0.020000,2.955562,5.529284,2.954297,1.146619,-1.521936,0.000000,6.212673
0.020000,2.978137,5.527726,2.976925,1.116181,-1.521936,0.000000,6.215874
0.020000,3.000108,5.526279,2.998945,1.085742,-1.521936,0.000000,6.219042
0.020000,3.021477,5.524940,3.020355,1.055303,-1.521936,0.000000,6.222172
0.020000,3.042242,5.523704,3.041157,1.024864,-1.521936,0.000000,6.225262
0.020000,3.062402,5.522566,3.061350,0.994426,-1.521936,0.000000,6.228305
0.020000,3.081959,5.521521,3.080934,0.963987,-1.521936,-0.000000,6.231299
0.020000,3.100910,5.520564,3.099909,0.933548,-1.521936,0.000000,6.234239
0.020000,3.119256,5.519692,3.118276,0.903110,-1.521936,-0.000000,6.237121
0.020000,3.136996,5.518899,3.136034,0.872671,-1.521936,0.000000,6.239942
0.020000,3.154130,5.518182,3.153183,0.842232,-1.521936,-0.000000,6.242697
0.020000,3.170657,5.517534,3.169723,0.811793,-1.521936,0.000000,6.245384
0.020000,3.186578,5.516953,3.185654,0.781355,-1.521936,0.000000,6.248000
0.020000,3.201892,5.516433,3.200977,0.750916,-1.521936,0.000000,6.250541
0.020000,3.216599,5.515971,3.215691,0.720477,-1.521936,0.000000,6.253003
0.020000,3.230698,5.515562,3.229796,0.690039,-1.521936,0.000000,6.255385
0.020000,3.244190,5.515203,3.243293,0.659600,-1.521936,-0.000000,6.257684
0.020000,3.257073,5.514888,3.256180,0.629161,-1.521936,0.000000,6.259896
0.020000,3.269349,5.514615,3.268459,0.598722,-1.521936,-0.000000,6.262020
0.020000,3.281017,5.514380,3.280129,0.568284,-1.521936,0.000000,6.264053
0.020000,3.292076,5.514179,3.291190,0.537845,-1.521936,-0.000000,6.265992
0.020000,3.302528,5.514009,3.301643,0.507406,-1.521936,0.000000,6.267836
0.020000,3.312370,5.513867,3.311487,0.476968,-1.521936,0.000000,6.269583
0.020000,3.321604,5.513749,3.320722,0.446529,-1.521936,-0.000000,6.271231
0.020000,3.330230,5.513652,3.329348,0.416090,-1.521936,0.000000,6.272778
0.020000,3.338247,5.513575,3.337365,0.385651,-1.521936,0.000000,6.274222
0.020000,3.345656,5.513513,3.344774,0.355213,-1.521936,0.000000,6.275563
0.020000,3.352455,5.513465,3.351574,0.324774,-1.521936,0.000000,6.276798
0.020000,3.358646,5.513429,3.357765,0.294335,-1.521936,0.000000,6.277926
0.020000,3.364228,5.513403,3.363347,0.263897,-1.521936,-0.000000,6.278947
0.020000,3.369202,5.513384,3.368321,0.233458,-1.521936,0.000000,6.279859
0.020000,3.373567,5.513371,3.372685,0.203019,-1.521936,0.000000,6.280662
0.020000,3.377323,5.513363,3.376441,0.172580,-1.521936,-0.000000,6.281354
0.020000,3.380470,5.513358,3.379589,0.142142,-1.521936,0.000000,6.281935
0.020000,3.383008,5.513356,3.382127,0.111703,-1.521936,0.000000,6.282404
0.020000,3.384938,5.513355,3.384057,0.081264,-1.521936,0.000000,6.282761
0.020000,3.386259,5.513354,3.385378,0.050826,-1.521936,-0.000000,6.283006
0.020000,3.386971,5.513354,3.386090,0.020387,-1.521936,0.000000,6.283138
0.020000,3.387201,5.513354,3.386319,0.002584,-0.890156,31.589002,6.283181
0.020000,3.387227,5.513354,3.386345,0.000000,-0.129188,38.048394,6.283185
0.020000,3.387227,5.513354,3.386345,0.000000,0.000000,6.459392,6.283185
