dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.542284,6.404982,3.658617,3.024243,0.756516,-0.840834,0.234252
0.020000,3.601494,6.418715,3.719399,3.039066,0.741158,-0.767908,0.221443
0.020000,3.661164,6.431727,3.780471,3.053620,0.727692,-0.673311,0.207869
0.020000,3.721102,6.443926,3.841637,3.058304,0.234215,-24.673835,0.193564
0.020000,3.780843,6.455178,3.902430,3.039611,-0.934661,-58.443801,0.178643
0.020000,3.840036,6.465399,3.962499,3.003451,-1.807988,-43.666374,0.163215
0.020000,3.898598,6.474569,4.021774,2.963783,-1.983412,-8.771194,0.147332
0.020000,3.956528,6.482687,4.080270,2.924795,-1.949383,1.701458,0.131025
0.020000,4.013825,6.489754,4.138001,2.886525,-1.913526,1.792862,0.114331
0.020000,4.070486,6.495775,4.194981,2.849006,-1.875935,1.879517,0.097285
0.020000,4.126510,6.500754,4.251226,2.812269,-1.836833,1.955118,0.079926
0.020000,4.181897,6.504701,4.306753,2.776335,-1.796738,2.004764,0.062293
0.020000,4.236643,6.507628,4.361578,2.741242,-1.754640,2.104884,0.044426
0.020000,4.290749,6.509545,4.415717,2.706981,-1.713053,2.079347,0.026366
0.020000,4.344212,6.510470,4.469189,2.673575,-1.670305,2.137387,0.008155
0.020000,4.397033,6.510418,4.522009,2.641026,-1.627460,2.142297,6.273019
0.020000,4.449210,6.509409,4.574196,2.609321,-1.585213,2.112315,6.254630
0.020000,4.500742,6.507463,4.625764,2.578437,-1.544232,2.049058,6.236212
0.020000,4.551629,6.504602,4.676732,2.548394,-1.502146,2.104297,6.217806
0.020000,4.601871,6.500850,4.727114,2.519105,-1.464453,1.884678,6.199450
0.020000,4.651468,6.496231,4.776926,2.490585,-1.425963,1.924468,6.181180
0.020000,4.700420,6.490771,4.826182,2.462785,-1.390042,1.796040,6.163031
0.020000,4.748728,6.484497,4.874895,2.435643,-1.357066,1.648828,6.145036
0.020000,4.796390,6.477437,4.923077,2.409127,-1.325810,1.562796,6.127225
0.020000,4.839461,6.470225,4.966747,2.183505,-11.281079,-497.763459,6.106003
0.020000,4.883589,6.461799,5.011673,2.246302,3.139840,721.045962,6.083218
0.020000,4.927457,6.452412,5.056535,2.243059,-0.162146,-165.099315,6.061749
0.020000,4.971063,6.442128,5.101336,2.240080,-0.148944,0.660126,6.041609
0.020000,5.014402,6.431011,5.146079,2.237118,-0.148114,0.041468,6.022798
0.020000,5.057472,6.419126,5.190758,2.233956,-0.158108,-0.499683,6.005308
0.020000,5.100267,6.406538,5.235366,2.230419,-0.176870,-0.938120,5.989120
0.020000,5.142784,6.393310,5.279893,2.226365,-0.202693,-1.291116,5.974209
0.020000,5.185019,6.379506,5.324327,2.221685,-0.233999,-1.565305,5.960544
0.020000,5.226968,6.365186,5.368653,2.216298,-0.269350,-1.767580,5.948091
0.020000,5.268628,6.350410,5.412856,2.210145,-0.307623,-1.913621,5.936813
0.020000,5.309997,6.335237,5.456920,2.203192,-0.347671,-2.002399,5.926670
0.020000,5.351074,6.319723,5.500828,2.195415,-0.388868,-2.059866,5.917624
0.020000,5.391856,6.303922,5.544564,2.186808,-0.430339,-2.073525,5.909632
0.020000,5.432343,6.287886,5.588112,2.177373,-0.471755,-2.070841,5.902656
0.020000,5.472535,6.271664,5.631454,2.167122,-0.512535,-2.038967,5.896655
0.020000,5.512433,6.255305,5.674575,2.156070,-0.552612,-2.003841,5.891591
0.020000,5.552036,6.238852,5.717460,2.144238,-0.591574,-1.948109,5.887425
0.020000,5.591345,6.222349,5.760093,2.131649,-0.629473,-1.894950,5.884121
0.020000,5.630361,6.205836,5.802460,2.118327,-0.666083,-1.830516,5.881642
0.020000,5.669085,6.189352,5.844546,2.104296,-0.701552,-1.773461,5.879956
0.020000,5.707516,6.172933,5.886337,2.089581,-0.735757,-1.710244,5.879027
0.020000,5.745655,6.156614,5.927821,2.074205,-0.768823,-1.653283,5.878824
0.020000,5.783502,6.140426,5.968985,2.058189,-0.800786,-1.598180,5.879317
0.020000,5.821057,6.124400,6.009816,2.041554,-0.831726,-1.546972,5.880474
0.020000,5.858318,6.108564,6.050303,2.024319,-0.861754,-1.501394,5.882267
0.020000,5.895284,6.092945,6.090433,2.006501,-0.890920,-1.458326,5.884666
0.020000,5.931952,6.077568,6.130195,1.988113,-0.919392,-1.423609,5.887646
0.020000,5.968321,6.062456,6.169578,1.969169,-0.947173,-1.389025,5.891178
0.020000,6.004386,6.047630,6.208572,1.949680,-0.974453,-1.363987,5.895236
0.020000,6.040144,6.033110,6.247165,1.929655,-1.001260,-1.340365,5.899793
0.020000,6.075589,6.018915,6.285347,1.909103,-1.027618,-1.317883,5.904825
0.020000,6.110716,6.005061,6.323108,1.888027,-1.053805,-1.309360,5.910306
0.020000,6.145519,5.991564,6.360436,1.866434,-1.079643,-1.291899,5.916210
0.020000,6.179991,5.978436,6.397323,1.844327,-1.105330,-1.284370,5.922512
0.020000,6.214123,5.965691,6.433757,1.821709,-1.130916,-1.279279,5.929189
0.020000,6.247907,5.953339,6.469729,1.798583,-1.156294,-1.268917,5.936214
0.020000,6.281335,5.941389,6.505228,1.774949,-1.181718,-1.271216,5.943563
0.020000,6.314395,5.929849,6.540244,1.750809,-1.207009,-1.264541,5.951212
0.020000,6.347077,5.918726,6.574767,1.726164,-1.232238,-1.261437,5.959136
0.020000,6.379370,5.908025,6.608787,1.701016,-1.257412,-1.258703,5.967311
