dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.418447,6.932780,5.475868,4.071221,1.513465,-0.000000,5.844523
0.020000,5.491053,6.895305,5.557596,4.101491,1.513465,0.000000,5.768148
0.020000,5.561001,6.851920,5.639928,4.131760,1.513465,0.000000,5.687343
0.020000,5.627627,6.802568,5.722866,4.162029,1.513465,0.000000,5.603729
0.020000,5.690322,6.747389,5.806409,4.192299,1.513465,0.000000,5.519370
0.020000,5.748429,6.686911,5.890302,4.196977,0.233942,-63.976166,5.436745
0.020000,5.801345,6.622109,5.973986,4.171387,-1.279523,-75.673259,5.358397
0.020000,5.848909,6.553960,6.057111,4.141118,-1.513465,-11.697093,5.286078
0.020000,5.891357,6.483212,6.139630,4.110848,-1.513465,0.000000,5.220604
0.020000,5.929066,6.410507,6.221545,4.080579,-1.513465,0.000000,5.162207
0.020000,5.962480,6.336391,6.302853,4.050310,-1.513465,-0.000000,5.110718
0.020000,5.992062,6.261312,6.383557,4.020040,-1.513465,0.000000,5.065729
0.020000,6.018272,6.185629,6.463655,3.989771,-1.513465,0.000000,5.026710
0.020000,6.041543,6.109622,6.543148,3.959502,-1.513465,-0.000000,4.993098
0.020000,6.062277,6.033511,6.622035,3.929232,-1.513465,0.000000,4.964345
0.020000,6.080841,5.957464,6.700317,3.898963,-1.513465,-0.000000,4.939952
0.020000,6.097567,5.881611,6.777994,3.868694,-1.513465,0.000000,4.919477
0.020000,6.112754,5.806052,6.855065,3.838425,-1.513465,0.000000,4.902539
0.020000,6.126205,5.733372,6.931531,3.808155,-1.513465,-0.000000,4.887040
0.020000,6.138584,5.658530,7.007391,3.777886,-1.513465,0.000000,4.865696
0.020000,6.149309,5.584045,7.082646,3.747617,-1.513465,-0.000000,4.845189
0.020000,6.158462,5.509960,7.157296,3.717347,-1.513465,0.000000,4.825557
0.020000,6.166129,5.436315,7.231340,3.687078,-1.513465,0.000000,4.806828
0.020000,6.172398,5.363145,7.304779,3.656809,-1.513465,-0.000000,4.789023
0.020000,6.177357,5.290481,7.377612,3.626539,-1.513465,0.000000,4.772156
0.020000,6.181092,5.218350,7.449840,3.596270,-1.513465,-0.000000,4.756234
0.020000,6.183691,5.146776,7.521463,3.566001,-1.513465,0.000000,4.741260
0.020000,6.185238,5.075776,7.592480,3.535732,-1.513465,0.000000,4.727229
0.020000,6.185817,5.005367,7.662892,3.505462,-1.513465,-0.000000,4.714136
0.020000,6.185510,4.935561,7.732699,3.475193,-1.513465,0.000000,4.701969
0.020000,6.184394,4.866369,7.801900,3.444924,-1.513465,-0.000000,4.690714
0.020000,6.182548,4.797799,7.870496,3.414654,-1.513465,0.000000,4.680356
0.020000,6.180044,4.729855,7.938486,3.384385,-1.513465,0.000000,4.670875
0.020000,6.176953,4.662541,8.005871,3.354116,-1.513465,-0.000000,4.662254
0.020000,6.173342,4.595859,8.072651,3.323846,-1.513465,0.000000,4.654471
0.020000,6.169278,4.529810,8.138825,3.293577,-1.513465,-0.000000,4.647505
0.020000,6.164821,4.464393,8.204394,3.263308,-1.513465,0.000000,4.641337
0.020000,6.160030,4.399606,8.269357,3.233039,-1.513465,0.000000,4.635943
0.020000,6.154962,4.335448,8.333716,3.202769,-1.513465,-0.000000,4.631302
0.020000,6.149671,4.271915,8.397468,3.172500,-1.513465,0.000000,4.627394
0.020000,6.144206,4.209005,8.460616,3.142231,-1.513465,-0.000000,4.624198
0.020000,6.138616,4.146714,8.523157,3.111961,-1.513465,0.000000,4.621692
0.020000,6.132946,4.085037,8.585094,3.081692,-1.513465,-0.000000,4.619857
0.020000,6.127240,4.023972,8.646425,3.051423,-1.513465,0.000000,4.618674
0.020000,6.121538,3.963514,8.707151,3.021153,-1.513465,0.000000,4.618122
0.020000,6.115878,3.903661,8.767271,2.990884,-1.513465,-0.000000,4.618184
0.020000,6.110296,3.844408,8.826786,2.960615,-1.513465,0.000000,4.618840
0.020000,6.104826,3.785753,8.885696,2.930345,-1.513465,0.000000,4.620074
0.020000,6.099501,3.727693,8.944000,2.900076,-1.513465,-0.000000,4.621868
0.020000,6.094349,3.670224,9.001699,2.869807,-1.513465,0.000000,4.624205
0.020000,6.089400,3.613346,9.058792,2.839538,-1.513465,-0.000000,4.627067
0.020000,6.084679,3.557056,9.115280,2.809268,-1.513465,0.000000,4.630439
