dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.652110,3.258137,8.740484,2.508333,-14.068986,-649.811661,4.650274
0.020000,5.648877,3.212133,8.786602,2.305907,-10.121305,197.384009,4.635355
0.020000,5.644947,3.164301,8.834595,2.399635,4.686394,740.384950,4.626469
0.020000,5.640576,3.114752,8.884337,2.487093,4.372897,-15.674833,4.623312
0.020000,5.636042,3.063558,8.935731,2.569709,4.130811,-12.104318,4.625648
0.020000,5.631632,3.010765,8.988708,2.648834,3.956237,-8.728662,4.633307
0.020000,5.627654,2.956398,9.043220,2.725619,3.839259,-5.848921,4.646176
0.020000,5.624429,2.900473,9.099238,2.800920,3.765058,-3.710042,4.664184
0.020000,5.622300,2.843008,9.156742,2.875200,3.714014,-2.552190,4.687280
0.020000,5.621628,2.784043,9.215711,2.948427,3.661329,-2.634277,4.715415
0.020000,5.622789,2.723655,9.276110,3.019969,3.577085,-4.212172,4.748505
0.020000,5.626169,2.661978,9.337880,3.088508,3.426953,-7.506636,4.786406
0.020000,5.632146,2.599221,9.400920,3.152004,3.174793,-12.607986,4.828873
0.020000,5.641069,2.535690,9.465075,3.207748,2.787245,-19.377399,4.875528
0.020000,5.653231,2.471786,9.530127,3.252574,2.241297,-27.297386,4.925839
0.020000,5.668833,2.408002,9.595791,3.283215,1.532049,-35.462406,4.979117
0.020000,5.687960,2.344901,9.661727,3.296803,0.679405,-42.632226,5.034530
0.020000,5.710555,2.283072,9.727555,3.291395,-0.270427,-47.491590,5.091155
0.020000,5.736425,2.223086,9.792883,3.266379,-1.250792,-49.018223,5.148034
0.020000,5.765256,2.165441,9.857335,3.222617,-2.188100,-46.865411,5.204257
0.020000,5.796644,2.110532,9.920582,3.162342,-3.013758,-41.282923,5.259018
0.020000,5.830137,2.058626,9.982356,3.088698,-3.682195,-33.421818,5.311666
0.020000,5.863155,2.012634,10.038973,2.830856,-12.892098,-460.495148,5.357251
0.020000,5.898740,1.967463,10.096477,2.875190,2.216686,755.439178,5.402450
0.020000,5.936805,1.923530,10.154607,2.906483,1.564671,-32.600757,5.450647
0.020000,5.977397,1.881128,10.213306,2.934964,1.424048,-7.031155,5.501704
0.020000,6.020486,1.840596,10.272462,2.957816,1.142571,-14.073852,5.555348
0.020000,6.065943,1.802302,10.331900,2.971893,0.703853,-21.935861,5.611152
0.020000,6.113529,1.766616,10.391380,2.974005,0.105626,-29.911381,5.668532
0.020000,6.162889,1.733880,10.450608,2.961420,-0.629233,-36.742936,5.726774
0.020000,6.213568,1.704370,10.509254,2.932252,-1.458446,-41.460650,5.785069
0.020000,6.265043,1.678264,10.566970,2.885836,-2.320765,-43.115951,5.842577
0.020000,6.316763,1.655625,10.623428,2.822885,-3.147560,-41.339760,5.898494
0.020000,6.368193,1.636396,10.678335,2.745345,-3.877012,-36.472594,5.952108
0.020000,6.418853,1.620414,10.731456,2.656060,-4.464233,-29.361060,6.002849
0.020000,6.468345,1.607434,10.782622,2.558288,-4.888615,-21.219101,6.050302
0.020000,6.516364,1.597160,10.831728,2.455299,-5.149464,-13.042448,6.094215
0.020000,6.562697,1.589269,10.878728,2.350008,-5.264506,-5.752066,6.134475
0.020000,6.607213,1.583438,10.923624,2.244806,-5.260137,0.218421,6.171087
0.020000,6.649848,1.579358,10.966454,2.141488,-5.165878,4.712960,6.204143
0.020000,6.690590,1.576744,11.007280,2.041300,-5.009425,7.822636,6.233795
0.020000,6.729465,1.575344,11.046180,1.945013,-4.814320,9.755276,6.260234
0.020000,6.766523,1.574933,11.083241,1.853028,-4.599279,10.752016,0.000484
0.020000,6.801831,1.575319,11.118550,1.765485,-4.377134,11.107272,0.021132
0.020000,6.835462,1.576339,11.152197,1.682327,-4.157898,10.961791,0.039206
0.020000,6.867494,1.577851,11.184265,1.603384,-3.947153,10.537238,0.054910
0.020000,6.898004,1.579739,11.214833,1.528421,-3.748153,9.950040,0.068440
0.020000,6.927067,1.581903,11.243976,1.457161,-3.563011,9.257101,0.079975
0.020000,6.954753,1.584260,11.271763,1.389322,-3.391915,8.554793,0.089681
0.020000,6.981129,1.586741,11.298255,1.324632,-3.234541,7.868692,0.097712
0.020000,7.006257,1.589289,11.323512,1.262825,-3.090325,7.210770,0.104209
0.020000,7.030193,1.591857,11.347585,1.203668,-2.957873,6.622640,0.109300
0.020000,7.052990,1.594404,11.370524,1.146939,-2.836409,6.073171,0.113103
0.020000,7.074696,1.596901,11.392373,1.092452,-2.724371,5.601919,0.115728
0.020000,7.095355,1.599320,11.413174,1.040034,-2.620906,5.173262,0.117275
0.020000,7.115009,1.601643,11.432964,0.989539,-2.524720,4.809293,0.117837
0.020000,7.133696,1.603853,11.451781,0.940841,-2.434931,4.489448,0.117503
0.020000,7.151450,1.605940,11.469658,0.893829,-2.350586,4.217244,0.116355
0.020000,7.168305,1.607895,11.486626,0.848410,-2.270949,3.981825,0.114469
0.020000,7.184292,1.609713,11.502716,0.804505,-2.195281,3.783439,0.111919
0.020000,7.199440,1.611393,11.517957,0.762044,-2.123004,3.613828,0.108776
0.020000,7.213777,1.612933,11.532376,0.720972,-2.053646,3.467894,0.105108
0.020000,7.227330,1.614335,11.546001,0.681236,-1.986799,3.342365,0.100979
0.020000,7.240123,1.615603,11.558857,0.642792,-1.922166,3.231636,0.096452
0.020000,7.252182,1.616740,11.570969,0.605605,-1.859351,3.140741,0.091588
0.020000,7.263529,1.617754,11.582362,0.569636,-1.798440,3.045556,0.086447
0.020000,7.274189,1.618649,11.593059,0.534853,-1.739178,2.963091,0.081087
0.020000,7.284182,1.619434,11.603083,0.501225,-1.681380,2.889945,0.075563
0.020000,7.293532,1.620116,11.612458,0.468717,-1.625414,2.798296,0.069930
0.020000,7.302258,1.620702,11.621204,0.437300,-1.570865,2.727446,0.064241
0.020000,7.310382,1.621202,11.629342,0.406936,-1.518174,2.634559,0.058547
0.020000,7.317922,1.621623,11.636894,0.377590,-1.467297,2.543834,0.052899
0.020000,7.324897,1.621973,11.643879,0.349225,-1.418247,2.452473,0.047343
0.020000,7.331327,1.622260,11.650315,0.321796,-1.371456,2.339583,0.041926
0.020000,7.337227,1.622492,11.656220,0.295260,-1.326808,2.232404,0.036690
0.020000,7.342616,1.622677,11.661611,0.269571,-1.284472,2.116771,0.031677
0.020000,7.347507,1.622820,11.666505,0.244675,-1.244761,1.985539,0.026925
0.020000,7.351916,1.622929,11.670915,0.220520,-1.207774,1.849379,0.022471
0.020000,7.355856,1.623009,11.674856,0.197049,-1.173567,1.710350,0.018348
0.020000,7.359340,1.623067,11.678340,0.174204,-1.142230,1.566855,0.014586
0.020000,7.362378,1.623106,11.681379,0.151924,-1.113996,1.411697,0.011213
0.020000,7.364981,1.623131,11.683982,0.130143,-1.089077,1.245922,0.008253
0.020000,7.367157,1.623147,11.686157,0.108797,-1.067257,1.091039,0.005727
0.020000,7.368913,1.623155,11.687914,0.087822,-1.048786,0.923524,0.003653
0.020000,7.370256,1.623159,11.689257,0.067145,-1.033809,0.748850,0.002046
0.020000,7.371190,1.623160,11.690191,0.046703,-1.022115,0.584694,0.000918
0.020000,7.371719,1.623160,11.690719,0.026423,-1.014025,0.404528,0.000275
0.020000,7.371913,1.623160,11.690914,0.009714,-0.835411,8.930676,0.000038
0.020000,7.371944,1.623160,11.690945,0.001558,-0.407844,21.378378,0.000000
0.020000,7.371944,1.623160,11.690945,0.000000,-0.077879,16.498246,0.000000
