dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,7.228524,6.578758,7.474440,0.253399,-1.201677,0.125916,6.267160
0.020000,7.233111,6.578691,7.479027,0.229389,-1.200506,0.058549,6.270152
0.020000,7.237219,6.578643,7.483136,0.205422,-1.198329,0.108855,6.272836
0.020000,7.240849,6.578610,7.486766,0.181483,-1.196956,0.068636,6.275211
0.020000,7.244000,6.578588,7.489917,0.157557,-1.196301,0.032755,6.277276
0.020000,7.246673,6.578575,7.492590,0.133665,-1.194632,0.083447,6.279030
0.020000,7.248868,6.578567,7.494786,0.109779,-1.194277,0.017746,6.280471
0.020000,7.250587,6.578563,7.496504,0.085904,-1.193759,0.025917,6.281600
0.020000,7.251827,6.578562,7.497744,0.062043,-1.193055,0.035181,6.282416
0.020000,7.252591,6.578561,7.498508,0.038192,-1.192558,0.024852,6.282918
0.020000,7.252926,6.578561,7.498843,0.016719,-1.073621,5.946859,6.283138
0.020000,7.252997,6.578561,7.498914,0.003585,-0.656687,20.846691,0.000000
0.020000,7.252997,6.578561,7.498914,0.000000,-0.179270,23.870876,0.000000
